# 10 seconds đầu
relative_time_s,packet_id,device_timestamp_us,emg
2.222856,3297,2222868,932
2.223528,3298,2223540,932
2.224204,3299,2224216,932
2.224880,3300,2224892,931
2.225556,3301,2225568,931
2.226228,3302,2226240,932
2.226904,3303,2226916,931
2.227580,3304,2227592,931
2.228256,3305,2228268,931
2.228928,3306,2228940,932
2.229604,3307,2229616,932
2.230280,3308,2230292,932
2.230956,3309,2230968,932
2.231628,3310,2231640,932
2.232304,3311,2232316,931
2.232980,3312,2232992,931
2.233656,3313,2233668,932
2.234328,3314,2234340,932
2.235004,3315,2235016,931
2.235680,3316,2235692,932
2.236356,3317,2236368,931
2.237028,3318,2237040,932
2.237704,3319,2237716,932
2.238380,3320,2238392,932
2.239056,3321,2239068,932
2.239728,3322,2239740,932
2.240404,3323,2240416,932
2.241080,3324,2241092,931
2.241756,3325,2241768,931
2.242428,3326,2242440,932
2.243104,3327,2243116,931
2.243780,3328,2243792,932
2.244456,3329,2244468,931
2.245128,3330,2245140,931
2.245804,3331,2245816,931
2.246480,3332,2246492,932
2.247156,3333,2247168,931
2.247828,3334,2247840,931
2.248504,3335,2248516,931
2.249180,3336,2249192,931
2.249856,3337,2249868,932
2.250528,3338,2250540,931
2.251204,3339,2251216,932
2.251880,3340,2251892,932
2.252556,3341,2252568,932
2.253228,3342,2253240,931
2.253904,3343,2253916,932
2.254580,3344,2254592,932
2.255256,3345,2255268,932
2.255928,3346,2255940,932
2.256604,3347,2256616,932
2.257280,3348,2257292,932
2.257956,3349,2257968,932
2.258628,3350,2258640,932
2.259304,3351,2259316,932
2.259980,3352,2259992,932
2.260656,3353,2260668,931
2.261328,3354,2261340,932
2.262012,3355,2262024,932
2.262680,3356,2262692,931
2.263356,3357,2263368,932
2.264028,3358,2264040,932
2.264704,3359,2264716,931
2.265380,3360,2265392,932
2.266056,3361,2266068,931
2.266728,3362,2266740,931
2.267404,3363,2267416,931
2.268080,3364,2268092,932
2.268756,3365,2268768,932
2.269428,3366,2269440,931
2.270104,3367,2270116,931
2.270780,3368,2270792,931
2.271456,3369,2271468,931
2.272128,3370,2272140,932
2.272804,3371,2272816,931
2.273480,3372,2273492,932
2.274156,3373,2274168,931
2.274828,3374,2274840,932
2.275504,3375,2275516,931
2.276180,3376,2276192,932
2.276856,3377,2276868,932
2.277528,3378,2277540,931
2.278204,3379,2278216,932
2.278880,3380,2278892,931
2.279556,3381,2279568,932
2.280228,3382,2280240,932
2.280904,3383,2280916,931
2.281580,3384,2281592,932
2.282256,3385,2282268,932
2.282928,3386,2282940,932
2.283604,3387,2283616,931
2.284280,3388,2284292,932
2.284956,3389,2284968,932
2.285628,3390,2285640,932
2.286304,3391,2286316,932
2.286980,3392,2286992,932
2.287656,3393,2287668,931
2.288328,3394,2288340,931
2.289004,3395,2289016,931
2.289680,3396,2289692,932
2.290356,3397,2290368,932
2.291028,3398,2291040,931
2.291712,3399,2291724,932
2.292380,3400,2292392,931
2.293056,3401,2293068,931
2.293728,3402,2293740,931
2.294404,3403,2294416,931
2.295080,3404,2295092,931
2.295756,3405,2295768,932
2.296428,3406,2296440,931
2.297104,3407,2297116,931
2.297780,3408,2297792,932
2.298456,3409,2298468,932
2.299128,3410,2299140,932
2.299804,3411,2299816,932
2.300480,3412,2300492,931
2.301156,3413,2301168,932
2.301828,3414,2301840,932
2.302504,3415,2302516,932
2.303180,3416,2303192,931
2.303856,3417,2303868,932
2.304528,3418,2304540,932
2.305204,3419,2305216,932
2.305880,3420,2305892,932
2.306556,3421,2306568,932
2.307228,3422,2307240,932
2.307904,3423,2307916,931
2.308580,3424,2308592,931
2.309256,3425,2309268,931
2.309928,3426,2309940,931
2.310604,3427,2310616,931
2.311280,3428,2311292,931
2.311956,3429,2311968,932
2.312628,3430,2312640,931
2.313304,3431,2313316,931
2.313980,3432,2313992,932
2.314656,3433,2314668,931
2.315328,3434,2315340,932
2.316004,3435,2316016,931
2.316680,3436,2316692,931
2.317356,3437,2317368,932
2.318028,3438,2318040,932
2.318704,3439,2318716,931
2.319380,3440,2319392,931
2.320056,3441,2320068,932
2.320728,3442,2320740,932
2.321412,3443,2321424,931
2.322080,3444,2322092,932
2.322756,3445,2322768,931
2.323428,3446,2323440,931
2.324104,3447,2324116,932
2.324780,3448,2324792,932
2.325456,3449,2325468,932
2.326128,3450,2326140,931
2.326804,3451,2326816,931
2.327480,3452,2327492,932
2.328156,3453,2328168,932
2.328828,3454,2328840,931
2.329504,3455,2329516,932
2.330180,3456,2330192,932
2.330856,3457,2330868,932
2.331528,3458,2331540,931
2.332204,3459,2332216,931
2.332880,3460,2332892,932
2.333556,3461,2333568,931
2.334228,3462,2334240,932
2.334904,3463,2334916,932
2.335580,3464,2335592,931
2.336256,3465,2336268,932
2.336928,3466,2336940,931
2.337604,3467,2337616,931
2.338280,3468,2338292,932
2.338956,3469,2338968,932
2.339628,3470,2339640,932
2.340304,3471,2340316,931
2.340980,3472,2340992,932
2.341656,3473,2341668,931
2.342328,3474,2342340,931
2.343004,3475,2343016,932
2.343680,3476,2343692,931
2.344356,3477,2344368,932
2.345028,3478,2345040,932
2.345704,3479,2345716,932
2.346380,3480,2346392,932
2.347056,3481,2347068,932
2.347728,3482,2347740,932
2.348404,3483,2348416,932
2.349080,3484,2349092,932
2.349756,3485,2349768,931
2.350428,3486,2350440,931
2.351112,3487,2351124,931
2.351780,3488,2351792,932
2.352456,3489,2352468,932
2.353128,3490,2353140,932
2.353804,3491,2353816,932
2.354480,3492,2354492,931
2.355156,3493,2355168,932
2.355828,3494,2355840,931
2.356504,3495,2356516,931
2.357180,3496,2357192,931
2.357856,3497,2357868,932
2.358528,3498,2358540,932
2.359204,3499,2359216,931
2.359880,3500,2359892,932
2.360556,3501,2360568,932
2.361228,3502,2361240,931
2.361904,3503,2361916,931
2.362580,3504,2362592,932
2.363256,3505,2363268,932
2.363928,3506,2363940,932
2.364604,3507,2364616,932
2.365280,3508,2365292,932
2.365956,3509,2365968,932
2.366628,3510,2366640,932
2.367304,3511,2367316,931
2.367980,3512,2367992,932
2.368656,3513,2368668,931
2.369328,3514,2369340,932
2.370004,3515,2370016,932
2.370680,3516,2370692,931
2.371356,3517,2371368,932
2.372028,3518,2372040,932
2.372704,3519,2372716,931
2.373380,3520,2373392,932
2.374056,3521,2374068,932
2.374728,3522,2374740,931
2.375404,3523,2375416,932
2.376080,3524,2376092,931
2.376756,3525,2376768,931
2.377428,3526,2377440,931
2.378104,3527,2378116,931
2.378780,3528,2378792,932
2.379456,3529,2379468,931
2.380128,3530,2380140,931
2.380808,3531,2380820,931
2.381480,3532,2381492,932
2.382156,3533,2382168,931
2.382828,3534,2382840,932
2.383504,3535,2383516,931
2.384180,3536,2384192,931
2.384856,3537,2384868,932
2.385528,3538,2385540,932
2.386204,3539,2386216,932
2.386880,3540,2386892,932
2.387556,3541,2387568,932
2.388228,3542,2388240,931
2.388904,3543,2388916,931
2.389580,3544,2389592,932
2.390256,3545,2390268,932
2.390928,3546,2390940,932
2.391604,3547,2391616,932
2.392280,3548,2392292,932
2.392956,3549,2392968,932
2.393628,3550,2393640,932
2.394304,3551,2394316,931
2.394980,3552,2394992,932
2.395656,3553,2395668,932
2.396328,3554,2396340,932
2.397004,3555,2397016,932
2.397680,3556,2397692,931
2.398356,3557,2398368,932
2.399028,3558,2399040,931
2.399704,3559,2399716,932
2.400380,3560,2400392,931
2.401056,3561,2401068,932
2.401728,3562,2401740,931
2.402404,3563,2402416,932
2.403080,3564,2403092,931
2.403756,3565,2403768,932
2.404428,3566,2404440,932
2.405104,3567,2405116,931
2.405780,3568,2405792,932
2.406456,3569,2406468,931
2.407128,3570,2407140,931
2.407804,3571,2407816,932
2.408480,3572,2408492,932
2.409156,3573,2409168,931
2.409828,3574,2409840,931
2.410504,3575,2410516,931
2.411180,3576,2411192,931
2.411856,3577,2411868,932
2.412528,3578,2412540,931
2.413204,3579,2413216,931
2.413880,3580,2413892,931
2.414556,3581,2414568,932
2.415228,3582,2415240,932
2.415904,3583,2415916,932
2.416580,3584,2416592,932
2.417256,3585,2417268,931
2.417928,3586,2417940,932
2.418604,3587,2418616,931
2.419280,3588,2419292,932
2.419956,3589,2419968,932
2.420628,3590,2420640,932
2.421304,3591,2421316,931
2.421980,3592,2421992,932
2.422656,3593,2422668,932
2.423328,3594,2423340,931
2.424004,3595,2424016,932
2.424680,3596,2424692,932
2.425356,3597,2425368,932
2.426028,3598,2426040,931
2.426704,3599,2426716,931
2.427380,3600,2427392,931
2.428056,3601,2428068,931
2.428728,3602,2428740,932
2.429404,3603,2429416,932
2.430080,3604,2430092,931
2.430756,3605,2430768,932
2.431428,3606,2431440,932
2.432104,3607,2432116,931
2.432780,3608,2432792,931
2.433456,3609,2433468,931
2.434128,3610,2434140,932
2.434804,3611,2434816,932
2.435480,3612,2435492,931
2.436156,3613,2436168,931
2.436828,3614,2436840,932
2.437504,3615,2437516,931
2.438180,3616,2438192,932
2.438856,3617,2438868,932
2.439528,3618,2439540,931
2.440204,3619,2440216,932
2.440880,3620,2440892,931
2.441556,3621,2441568,932
2.442236,3622,2442248,932
2.442904,3623,2442916,931
2.443580,3624,2443592,931
2.444256,3625,2444268,931
2.444928,3626,2444940,932
2.445604,3627,2445616,932
2.446280,3628,2446292,931
2.446956,3629,2446968,931
2.447628,3630,2447640,932
2.448304,3631,2448316,931
2.448980,3632,2448992,932
2.449656,3633,2449668,932
2.450328,3634,2450340,932
2.451004,3635,2451016,932
2.451680,3636,2451692,931
2.452356,3637,2452368,932
2.453028,3638,2453040,932
2.453704,3639,2453716,932
2.454380,3640,2454392,931
2.455056,3641,2455068,931
2.455728,3642,2455740,931
2.456404,3643,2456416,931
2.457080,3644,2457092,931
2.457756,3645,2457768,932
2.458428,3646,2458440,931
2.459104,3647,2459116,931
2.459780,3648,2459792,932
2.460456,3649,2460468,931
2.461128,3650,2461140,932
2.461804,3651,2461816,931
2.462480,3652,2462492,931
2.463156,3653,2463168,932
2.463828,3654,2463840,932
2.464504,3655,2464516,931
2.465180,3656,2465192,932
2.465856,3657,2465868,931
2.466528,3658,2466540,931
2.467204,3659,2467216,931
2.467880,3660,2467892,932
2.468556,3661,2468568,932
2.469228,3662,2469240,931
2.469904,3663,2469916,931
2.470580,3664,2470592,931
2.471256,3665,2471268,931
2.471936,3666,2471948,931
2.472604,3667,2472616,932
2.473280,3668,2473292,932
2.473956,3669,2473968,931
2.474628,3670,2474640,931
2.475304,3671,2475316,931
2.475980,3672,2475992,932
2.476656,3673,2476668,931
2.477328,3674,2477340,932
2.478004,3675,2478016,932
2.478680,3676,2478692,932
2.479356,3677,2479368,931
2.480028,3678,2480040,932
2.480704,3679,2480716,931
2.481380,3680,2481392,932
2.482056,3681,2482068,931
2.482728,3682,2482740,931
2.483404,3683,2483416,932
2.484080,3684,2484092,931
2.484756,3685,2484768,932
2.485428,3686,2485440,931
2.486104,3687,2486116,931
2.486780,3688,2486792,931
2.487456,3689,2487468,931
2.488128,3690,2488140,932
2.488804,3691,2488816,932
2.489480,3692,2489492,932
2.490156,3693,2490168,931
2.490828,3694,2490840,932
2.491504,3695,2491516,931
2.492180,3696,2492192,932
2.492856,3697,2492868,932
2.493528,3698,2493540,931
2.494204,3699,2494216,932
2.494880,3700,2494892,931
2.495556,3701,2495568,932
2.496228,3702,2496240,931
2.496904,3703,2496916,931
2.497580,3704,2497592,932
2.498256,3705,2498268,932
2.498928,3706,2498940,932
2.499604,3707,2499616,931
2.500280,3708,2500292,931
2.500956,3709,2500968,931
2.501636,3710,2501648,932
2.502304,3711,2502316,932
2.502980,3712,2502992,932
2.503656,3713,2503668,932
2.504328,3714,2504340,932
2.505004,3715,2505016,931
2.505680,3716,2505692,932
2.506356,3717,2506368,932
2.507028,3718,2507040,932
2.507704,3719,2507716,932
2.508380,3720,2508392,932
2.509056,3721,2509068,931
2.509728,3722,2509740,932
2.510404,3723,2510416,932
2.511080,3724,2511092,932
2.511756,3725,2511768,932
2.512428,3726,2512440,932
2.513104,3727,2513116,931
2.513780,3728,2513792,931
2.514456,3729,2514468,932
2.515128,3730,2515140,931
2.515804,3731,2515816,932
2.516480,3732,2516492,931
2.517156,3733,2517168,931
2.517828,3734,2517840,931
2.518504,3735,2518516,931
2.519180,3736,2519192,931
2.519856,3737,2519868,932
2.520528,3738,2520540,932
2.521204,3739,2521216,932
2.521880,3740,2521892,932
2.522556,3741,2522568,931
2.523228,3742,2523240,932
2.523904,3743,2523916,931
2.524580,3744,2524592,931
2.525256,3745,2525268,932
2.525928,3746,2525940,931
2.526604,3747,2526616,932
2.527280,3748,2527292,932
2.527956,3749,2527968,932
2.528628,3750,2528640,931
2.529304,3751,2529316,932
2.529980,3752,2529992,931
2.530656,3753,2530668,932
2.531336,3754,2531348,932
2.532004,3755,2532016,932
2.532680,3756,2532692,932
2.533356,3757,2533368,932
2.534028,3758,2534040,932
2.534704,3759,2534716,931
2.535380,3760,2535392,932
2.536056,3761,2536068,932
2.536728,3762,2536740,932
2.537404,3763,2537416,931
2.538080,3764,2538092,931
2.538756,3765,2538768,932
2.539428,3766,2539440,932
2.540104,3767,2540116,931
2.540780,3768,2540792,932
2.541456,3769,2541468,931
2.542128,3770,2542140,932
2.542804,3771,2542816,932
2.543480,3772,2543492,932
2.544156,3773,2544168,932
2.544828,3774,2544840,932
2.545504,3775,2545516,932
2.546180,3776,2546192,931
2.546856,3777,2546868,931
2.547528,3778,2547540,931
2.548204,3779,2548216,932
2.548880,3780,2548892,931
2.549556,3781,2549568,931
2.550228,3782,2550240,932
2.550904,3783,2550916,931
2.551580,3784,2551592,932
2.552256,3785,2552268,932
2.552928,3786,2552940,932
2.553604,3787,2553616,932
2.554280,3788,2554292,931
2.554956,3789,2554968,932
2.555628,3790,2555640,932
2.556304,3791,2556316,931
2.556980,3792,2556992,931
2.557656,3793,2557668,932
2.558328,3794,2558340,931
2.559004,3795,2559016,931
2.559680,3796,2559692,932
2.560356,3797,2560368,932
2.561032,3798,2561044,931
2.561704,3799,2561716,932
2.562380,3800,2562392,932
2.563056,3801,2563068,931
2.563728,3802,2563740,932
2.564404,3803,2564416,932
2.565080,3804,2565092,931
2.565756,3805,2565768,932
2.566428,3806,2566440,931
2.567104,3807,2567116,931
2.567780,3808,2567792,931
2.568456,3809,2568468,931
2.569128,3810,2569140,932
2.569804,3811,2569816,932
2.570480,3812,2570492,932
2.571156,3813,2571168,932
2.571828,3814,2571840,932
2.572504,3815,2572516,932
2.573180,3816,2573192,931
2.573856,3817,2573868,932
2.574528,3818,2574540,931
2.575204,3819,2575216,932
2.575880,3820,2575892,931
2.576556,3821,2576568,931
2.577228,3822,2577240,932
2.577904,3823,2577916,931
2.578580,3824,2578592,931
2.579256,3825,2579268,932
2.579928,3826,2579940,932
2.580604,3827,2580616,932
2.581280,3828,2581292,932
2.581956,3829,2581968,931
2.582628,3830,2582640,932
2.583304,3831,2583316,931
2.583980,3832,2583992,932
2.584656,3833,2584668,932
2.585328,3834,2585340,931
2.586004,3835,2586016,932
2.586680,3836,2586692,932
2.587356,3837,2587368,932
2.588028,3838,2588040,931
2.588704,3839,2588716,931
2.589380,3840,2589392,931
2.590056,3841,2590068,932
2.590728,3842,2590740,932
2.591404,3843,2591416,932
2.592080,3844,2592092,931
2.592756,3845,2592768,931
2.593428,3846,2593440,931
2.594104,3847,2594116,931
2.594780,3848,2594792,932
2.595456,3849,2595468,932
2.596128,3850,2596140,932
2.596804,3851,2596816,932
2.597480,3852,2597492,932
2.598156,3853,2598168,932
2.598828,3854,2598840,932
2.599504,3855,2599516,931
2.600180,3856,2600192,931
2.600856,3857,2600868,932
2.601528,3858,2601540,932
2.602204,3859,2602216,931
2.602880,3860,2602892,931
2.603556,3861,2603568,932
2.604228,3862,2604240,931
2.604904,3863,2604916,931
2.605580,3864,2605592,932
2.606256,3865,2606268,931
2.606928,3866,2606940,932
2.607604,3867,2607616,932
2.608280,3868,2608292,931
2.608956,3869,2608968,932
2.609628,3870,2609640,932
2.610304,3871,2610316,931
2.610980,3872,2610992,931
2.611656,3873,2611668,932
2.612328,3874,2612340,932
2.613004,3875,2613016,931
2.613680,3876,2613692,931
2.614356,3877,2614368,931
2.615028,3878,2615040,931
2.615704,3879,2615716,931
2.616380,3880,2616392,932
2.617056,3881,2617068,931
2.617728,3882,2617740,932
2.618404,3883,2618416,931
2.619080,3884,2619092,932
2.619756,3885,2619768,932
2.620428,3886,2620440,932
2.621104,3887,2621116,931
2.621780,3888,2621792,932
2.622460,3889,2622472,932
2.623128,3890,2623140,932
2.623804,3891,2623816,932
2.624480,3892,2624492,932
2.625156,3893,2625168,931
2.625828,3894,2625840,932
2.626504,3895,2626516,932
2.627180,3896,2627192,931
2.627856,3897,2627868,931
2.628528,3898,2628540,931
2.629204,3899,2629216,932
2.629880,3900,2629892,931
2.630556,3901,2630568,931
2.631228,3902,2631240,931
2.631904,3903,2631916,931
2.632580,3904,2632592,931
2.633256,3905,2633268,932
2.633928,3906,2633940,932
2.634604,3907,2634616,932
2.635280,3908,2635292,932
2.635956,3909,2635968,932
2.636628,3910,2636640,932
2.637304,3911,2637316,932
2.637980,3912,2637992,932
2.638656,3913,2638668,931
2.639328,3914,2639340,932
2.640004,3915,2640016,932
2.640680,3916,2640692,932
2.641356,3917,2641368,931
2.642028,3918,2642040,932
2.642704,3919,2642716,931
2.643380,3920,2643392,931
2.644056,3921,2644068,932
2.644728,3922,2644740,931
2.645404,3923,2645416,932
2.646080,3924,2646092,932
2.646756,3925,2646768,931
2.647428,3926,2647440,932
2.648104,3927,2648116,931
2.648780,3928,2648792,931
2.649456,3929,2649468,932
2.650128,3930,2650140,932
2.650804,3931,2650816,931
2.651480,3932,2651492,932
2.652160,3933,2652172,932
2.652828,3934,2652840,931
2.653504,3935,2653516,931
2.654180,3936,2654192,931
2.654856,3937,2654868,931
2.655528,3938,2655540,932
2.656204,3939,2656216,932
2.656880,3940,2656892,931
2.657556,3941,2657568,931
2.658228,3942,2658240,931
2.658904,3943,2658916,931
2.659580,3944,2659592,932
2.660256,3945,2660268,932
2.660928,3946,2660940,932
2.661604,3947,2661616,931
2.662280,3948,2662292,932
2.662956,3949,2662968,931
2.663628,3950,2663640,932
2.664304,3951,2664316,931
2.664980,3952,2664992,932
2.665656,3953,2665668,932
2.666328,3954,2666340,932
2.667004,3955,2667016,932
2.667680,3956,2667692,932
2.668356,3957,2668368,932
2.669028,3958,2669040,932
2.669704,3959,2669716,932
2.670380,3960,2670392,932
2.671056,3961,2671068,931
2.671728,3962,2671740,931
2.672404,3963,2672416,931
2.673080,3964,2673092,932
2.673756,3965,2673768,931
2.674428,3966,2674440,931
2.675104,3967,2675116,932
2.675780,3968,2675792,931
2.676456,3969,2676468,932
2.677128,3970,2677140,932
2.677804,3971,2677816,932
2.678480,3972,2678492,932
2.679156,3973,2679168,932
2.679828,3974,2679840,932
2.680504,3975,2680516,932
2.681180,3976,2681192,931
2.681860,3977,2681872,932
2.682528,3978,2682540,931
2.683204,3979,2683216,932
2.683880,3980,2683892,931
2.684556,3981,2684568,932
2.685228,3982,2685240,932
2.685904,3983,2685916,931
2.686580,3984,2686592,932
2.687256,3985,2687268,931
2.687928,3986,2687940,931
2.688604,3987,2688616,931
2.689280,3988,2689292,931
2.689956,3989,2689968,932
2.690628,3990,2690640,931
2.691304,3991,2691316,932
2.691980,3992,2691992,931
2.692656,3993,2692668,932
2.693328,3994,2693340,931
2.694004,3995,2694016,931
2.694680,3996,2694692,931
2.695356,3997,2695368,932
2.696028,3998,2696040,931
2.696704,3999,2696716,931
2.697380,4000,2697392,932
2.698056,4001,2698068,932
2.698728,4002,2698740,932
2.699404,4003,2699416,932
2.700080,4004,2700092,932
2.700756,4005,2700768,932
2.701428,4006,2701440,931
2.702104,4007,2702116,932
2.702780,4008,2702792,931
2.703456,4009,2703468,931
2.704128,4010,2704140,932
2.704804,4011,2704816,932
2.705480,4012,2705492,932
2.706156,4013,2706168,932
2.706828,4014,2706840,932
2.707504,4015,2707516,932
2.708180,4016,2708192,932
2.708856,4017,2708868,932
2.709528,4018,2709540,931
2.710204,4019,2710216,932
2.710880,4020,2710892,931
2.711560,4021,2711572,932
2.712228,4022,2712240,931
2.712904,4023,2712916,932
2.713580,4024,2713592,932
2.714256,4025,2714268,932
2.714928,4026,2714940,932
2.715604,4027,2715616,931
2.716280,4028,2716292,932
2.716956,4029,2716968,931
2.717628,4030,2717640,932
2.718304,4031,2718316,931
2.718980,4032,2718992,932
2.719656,4033,2719668,932
2.720328,4034,2720340,932
2.721004,4035,2721016,932
2.721680,4036,2721692,932
2.722356,4037,2722368,931
2.723028,4038,2723040,932
2.723704,4039,2723716,931
2.724380,4040,2724392,931
2.725056,4041,2725068,932
2.725728,4042,2725740,931
2.726404,4043,2726416,932
2.727080,4044,2727092,932
2.727756,4045,2727768,931
2.728428,4046,2728440,931
2.729104,4047,2729116,931
2.729780,4048,2729792,931
2.730456,4049,2730468,931
2.731128,4050,2731140,932
2.731804,4051,2731816,932
2.732480,4052,2732492,932
2.733156,4053,2733168,932
2.733828,4054,2733840,932
2.734504,4055,2734516,932
2.735180,4056,2735192,932
2.735856,4057,2735868,931
2.736528,4058,2736540,932
2.737204,4059,2737216,931
2.737880,4060,2737892,932
2.738556,4061,2738568,931
2.739228,4062,2739240,931
2.739904,4063,2739916,932
2.740580,4064,2740592,931
2.741256,4065,2741268,932
2.741928,4066,2741940,931
2.742604,4067,2742616,932
2.743280,4068,2743292,932
2.743956,4069,2743968,932
2.744628,4070,2744640,932
2.745304,4071,2745316,931
2.745980,4072,2745992,932
2.746656,4073,2746668,932
2.747328,4074,2747340,932
2.748004,4075,2748016,931
2.748680,4076,2748692,932
2.749356,4077,2749368,932
2.750028,4078,2750040,932
2.750704,4079,2750716,931
2.751380,4080,2751392,931
2.752056,4081,2752068,932
2.752728,4082,2752740,931
2.753404,4083,2753416,932
2.754080,4084,2754092,931
2.754756,4085,2754768,931
2.755428,4086,2755440,932
2.756104,4087,2756116,932
2.756780,4088,2756792,932
2.757456,4089,2757468,932
2.758128,4090,2758140,932
2.758804,4091,2758816,932
2.759480,4092,2759492,932
2.760156,4093,2760168,932
2.760828,4094,2760840,931
2.761504,4095,2761516,931
2.762180,4096,2762192,931
2.762856,4097,2762868,932
2.763528,4098,2763540,931
2.764204,4099,2764216,932
2.764880,4100,2764892,932
2.765556,4101,2765568,932
2.766228,4102,2766240,931
2.766904,4103,2766916,931
2.767580,4104,2767592,931
2.768256,4105,2768268,932
2.768928,4106,2768940,932
2.769604,4107,2769616,932
2.770280,4108,2770292,931
2.770956,4109,2770968,932
2.771628,4110,2771640,932
2.772304,4111,2772316,931
2.772984,4112,2772996,931
2.773656,4113,2773668,932
2.774328,4114,2774340,932
2.775004,4115,2775016,931
2.775680,4116,2775692,932
2.776356,4117,2776368,931
2.777028,4118,2777040,931
2.777704,4119,2777716,932
2.778380,4120,2778392,932
2.779056,4121,2779068,931
2.779728,4122,2779740,932
2.780404,4123,2780416,932
2.781080,4124,2781092,932
2.781756,4125,2781768,932
2.782428,4126,2782440,932
2.783104,4127,2783116,932
2.783780,4128,2783792,932
2.784456,4129,2784468,932
2.785128,4130,2785140,931
2.785804,4131,2785816,932
2.786480,4132,2786492,931
2.787156,4133,2787168,932
2.787828,4134,2787840,932
2.788504,4135,2788516,931
2.789180,4136,2789192,931
2.789856,4137,2789868,932
2.790528,4138,2790540,932
2.791204,4139,2791216,932
2.791880,4140,2791892,931
2.792556,4141,2792568,931
2.793228,4142,2793240,931
2.793904,4143,2793916,932
2.794580,4144,2794592,932
2.795256,4145,2795268,931
2.795928,4146,2795940,932
2.796604,4147,2796616,932
2.797280,4148,2797292,931
2.797956,4149,2797968,931
2.798628,4150,2798640,931
2.799304,4151,2799316,932
2.799980,4152,2799992,931
2.800656,4153,2800668,932
2.801328,4154,2801340,932
2.802004,4155,2802016,931
2.802684,4156,2802696,931
2.803356,4157,2803368,931
2.804028,4158,2804040,932
2.804704,4159,2804716,931
2.805380,4160,2805392,932
2.806056,4161,2806068,932
2.806728,4162,2806740,931
2.807404,4163,2807416,932
2.808080,4164,2808092,931
2.808756,4165,2808768,932
2.809428,4166,2809440,931
2.810104,4167,2810116,931
2.810780,4168,2810792,931
2.811456,4169,2811468,931
2.812128,4170,2812140,932
2.812804,4171,2812816,931
2.813480,4172,2813492,932
2.814156,4173,2814168,932
2.814828,4174,2814840,932
2.815504,4175,2815516,931
2.816180,4176,2816192,932
2.816856,4177,2816868,932
2.817528,4178,2817540,932
2.818204,4179,2818216,931
2.818880,4180,2818892,932
2.819556,4181,2819568,931
2.820228,4182,2820240,931
2.820904,4183,2820916,932
2.821580,4184,2821592,932
2.822256,4185,2822268,932
2.822928,4186,2822940,932
2.823604,4187,2823616,932
2.824280,4188,2824292,931
2.824956,4189,2824968,932
2.825628,4190,2825640,931
2.826304,4191,2826316,932
2.826980,4192,2826992,931
2.827656,4193,2827668,931
2.828328,4194,2828340,932
2.829004,4195,2829016,932
2.829680,4196,2829692,932
2.830356,4197,2830368,932
2.831028,4198,2831040,932
2.831704,4199,2831716,932
2.832384,4200,2832396,931
2.833056,4201,2833068,931
2.833728,4202,2833740,931
2.834404,4203,2834416,931
2.835080,4204,2835092,932
2.835756,4205,2835768,932
2.836428,4206,2836440,931
2.837104,4207,2837116,931
2.837780,4208,2837792,932
2.838456,4209,2838468,932
2.839128,4210,2839140,931
2.839804,4211,2839816,932
2.840480,4212,2840492,932
2.841156,4213,2841168,931
2.841828,4214,2841840,931
2.842504,4215,2842516,931
2.843180,4216,2843192,932
2.843856,4217,2843868,932
2.844528,4218,2844540,931
2.845204,4219,2845216,931
2.845880,4220,2845892,932
2.846556,4221,2846568,932
2.847228,4222,2847240,932
2.847904,4223,2847916,931
2.848580,4224,2848592,932
2.849256,4225,2849268,932
2.849928,4226,2849940,932
2.850604,4227,2850616,931
2.851280,4228,2851292,931
2.851956,4229,2851968,932
2.852628,4230,2852640,932
2.853304,4231,2853316,932
2.853980,4232,2853992,932
2.854656,4233,2854668,931
2.855328,4234,2855340,932
2.856004,4235,2856016,932
2.856680,4236,2856692,931
2.857356,4237,2857368,931
2.858028,4238,2858040,931
2.858704,4239,2858716,931
2.859380,4240,2859392,932
2.860056,4241,2860068,932
2.860728,4242,2860740,931
2.861404,4243,2861416,932
2.862084,4244,2862096,932
2.862756,4245,2862768,931
2.863428,4246,2863440,932
2.864104,4247,2864116,932
2.864780,4248,2864792,932
2.865456,4249,2865468,932
2.866128,4250,2866140,932
2.866804,4251,2866816,932
2.867480,4252,2867492,932
2.868156,4253,2868168,931
2.868828,4254,2868840,931
2.869504,4255,2869516,932
2.870180,4256,2870192,931
2.870856,4257,2870868,932
2.871528,4258,2871540,932
2.872204,4259,2872216,932
2.872880,4260,2872892,932
2.873556,4261,2873568,932
2.874228,4262,2874240,931
2.874904,4263,2874916,932
2.875580,4264,2875592,931
2.876256,4265,2876268,932
2.876928,4266,2876940,931
2.877604,4267,2877616,931
2.878280,4268,2878292,932
2.878956,4269,2878968,932
2.879628,4270,2879640,932
2.880304,4271,2880316,932
2.880980,4272,2880992,932
2.881656,4273,2881668,932
2.882328,4274,2882340,932
2.883004,4275,2883016,932
2.883680,4276,2883692,932
2.884356,4277,2884368,932
2.885028,4278,2885040,932
2.885704,4279,2885716,932
2.886380,4280,2886392,932
2.887056,4281,2887068,931
2.887728,4282,2887740,931
2.888404,4283,2888416,932
2.889080,4284,2889092,931
2.889756,4285,2889768,932
2.890428,4286,2890440,931
2.891104,4287,2891116,931
2.891784,4288,2891796,931
2.892456,4289,2892468,931
2.893128,4290,2893140,932
2.893804,4291,2893816,932
2.894480,4292,2894492,932
2.895156,4293,2895168,932
